record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1086636938","567665273","-628908910","4.96","5.207","43.60000000000002","70","22","70",,,
"1086636939","567665538","-628908114","10.45","5.449","43.39999999999998","71","22","71",,,
"1086636940","567665846","-628907331","16.16","5.72","43.39999999999998","72","22","72",,,
"1086636941","567666190","-628906528","22.1","5.972","43.39999999999998","74","22","74",,,
"1086636942","567666543","-628905671","28.44","6.196","43.39999999999998","75","22","75",,,
"1086636943","567666909","-628904809","34.79","6.308","43.39999999999998","76","22","76","18.9",,
"1086636944","567667267","-628903865","41.72","6.42","43.39999999999998","78","22","78","18.9",,
"1086636945","567667688","-628903013","48.44","6.42","43.39999999999998","79","22","79","18.9",,
"1086636946","567668085","-628902186","54.84","6.373","43.39999999999998","79","22","79","18.9",,
"1086636947","567668483","-628901387","61.07","6.28","43.60000000000002","79","22","79","18.9",,
"1086636948","567668893","-628900598","67.3","6.196","43.60000000000002","79","22","79","18.9",,
"1086636949","567669319","-628899812","73.68","6.205","43.60000000000002","79","22","79","18.9",,
"1086636950","567669739","-628898995","80.22","6.364","43.799999999999955","79","22","79","18.9",,
"1086636951","567670158","-628898192","86.59","6.457","44.0","79","22","79","18.9",,
"1086636952","567670581","-628897365","93.11","6.569","44.0","83","22","83","18.9",,
"1086636953","567671028","-628896545","99.75","6.699","44.0","84","22","84","18.9",,
"1086636954","567671492","-628895707","106.59","6.877","44.0","87","22","87","18.9",,
"1086636955","567671980","-628894885","113.51","7.035","44.0","90","22","90","18.18",,
"1086636956","567672442","-628894002","120.5","7.175","44.0","90","22","90","18.18",,
"1086636957","567672917","-628893095","127.73","7.278","44.0","90","22","90","18.18",,
"1086636958","567673404","-628892178","135.04","7.353","44.0","90","22","90","18.18",,
"1086636959","567673896","-628891216","142.74","7.474","44.0","90","22","90","18.18",,
"1086636960","567674441","-628890326","150.21","7.651","44.0","90","22","90","18.18",,
"1086636961","567674990","-628889392","158.03","7.772","44.0","90","22","90","18.18",,
"1086636962","567675492","-628888403","165.74","7.782","44.0","92","22","92","18.18",,
"1086636963","567676010","-628887383","173.76","7.819","44.0","94","22","94","18.18",,
"1086636964","567676537","-628886361","181.87","7.856","44.0","94","22","94","18.18",,
"1086636965","567677071","-628885352","189.98","7.8","44.0","94","22","94","18.18",,
"1086636966","567677612","-628884342","198.25","7.856","44.0","94","22","94","18.18",,
"1086636967","567678121","-628883363","205.95","7.894","44.0","94","22","94","18.18",,
"1086636968","567678615","-628882319","214.16","7.856","44.0","96","22","96","18.18",,
"1086636969","567679107","-628881338","221.81","7.884","44.200000000000045","98","22","98","18.18",,
"1086636970","567679606","-628880398","229.33","7.707","44.200000000000045","99","22","99","18.18",,
"1086636971","567680118","-628879469","236.83","7.633","44.200000000000045","101","22","101","22.71",,
"1086636972","567680602","-628878473","244.51","7.642","44.200000000000045","102","22","102","22.71",,
"1086636973","567681104","-628877479","252.41","7.66","44.200000000000045","104","22","104","22.71",,
"1086636974","567681586","-628876510","259.97","7.66","44.200000000000045","106","22","106","22.71",,
"1086636975","567682084","-628875547","267.59","7.633","44.200000000000045","107","22","107","22.71",,
"1086636976","567682600","-628874559","275.41","7.772","44.200000000000045","109","22","109","21.83",,
"1086636977","567683146","-628873555","283.61","7.95","44.200000000000045","110","22","110","21.83",,
"1086636978","567683663","-628872535","291.58","8.146","44.200000000000045","110","21","110","21.83",,
"1086636979","567684207","-628871476","299.95","8.36","44.200000000000045","110","21","110","21.83",,
"1086636980","567684742","-628870386","308.48","8.416","44.200000000000045","111","21","111","21.83",,
"1086636981","567685289","-628869299","317.0","8.5","44.200000000000045","111","21","111","21.83",,
"1086636982","567685853","-628868227","325.58","8.482","44.39999999999998","111","21","111","20.85",,
"1086636983","567686419","-628867173","334.02","8.463","44.39999999999998","111","21","111","20.85",,
"1086636984","567686978","-628866077","342.69","8.5","44.39999999999998","113","21","113","20.85",,
"1086636985","567687544","-628864994","351.39","8.519","44.60000000000002","113","21","113","20.85",,
"1086636986","567688099","-628863935","359.79","8.5","44.60000000000002","113","21","113","20.85",,
"1086636987","567688656","-628862864","368.3","8.416","44.60000000000002","113","21","113","20.85",,
"1086636988","567689214","-628861791","376.97","8.379","44.60000000000002","113","21","113","20.85",,
"1086636989","567689797","-628860822","385.1","8.323","44.60000000000002","114","21","114","20.85",,
"1086636990","567690421","-628859895","393.28","8.314","44.60000000000002","114","21","114","20.85",,
"1086636991","567691050","-628858973","401.37","8.22","44.60000000000002","115","21","115","20.85",,
"1086636992","567691627","-628858101","408.96","7.455","44.60000000000002","115","21","115","26.45",,
"1086636993","567691992","-628857110","415.83","6.849","44.60000000000002","116","21","116","26.45",,
"1086636994","567691962","-628856021","422.38","6.83","44.60000000000002","116","21","116","26.45",,
"1086636995","567691560","-628855028","429.51","7.185","44.60000000000002","117","21","117","26.45",,
"1086636996","567690901","-628854338","436.97","7.586","44.60000000000002","117","21","117","26.45",,
"1086636997","567690142","-628853793","444.76","7.996","44.60000000000002","117","21","117","26.45",,
"1086636998","567689351","-628853193","453.09","8.304","44.60000000000002","117","21","117","26.45",,
"1086636999","567688537","-628852561","461.51","8.687","44.60000000000002","117","21","117","26.45",,
"1086637000","567687638","-628851913","470.81","9.069","44.60000000000002","117","21","117","26.45",,
"1086637001","567686719","-628851234","480.37","9.331","44.39999999999998","117","21","117","26.45",,
"1086637002","567685783","-628850568","490.21","9.48","44.200000000000045","117","21","117","26.45",,
"1086637003","567684866","-628849906","499.84","9.555","43.799999999999955","117","21","117","26.45",,
"1086637004","567683941","-628849284","509.41","9.732","43.799999999999955","117","21","117","26.45",,
"1086637005","567682996","-628848682","518.92","9.928","43.39999999999998","117","21","117","26.45",,
"1086637006","567682026","-628848013","528.84","10.012","43.0","117","21","117","26.45",,
"1086637007","567681076","-628847357","538.56","9.947","42.799999999999955","117","21","117","26.45",,
"1086637008","567680124","-628846670","548.34","9.993","42.200000000000045","117","21","117","26.45",,
"1086637009","567679129","-628846075","558.28","10.003","41.799999999999955","117","21","117","26.45",,
"1086637010","567678134","-628845529","568.23","9.835","41.200000000000045","117","21","117","26.45",,
"1086637011","567677241","-628844924","577.42","9.2","41.0","114","21","114","26.4",,
"1086637012","567676410","-628844394","585.91","8.482","40.60000000000002","114","21","114","26.4",,
"1086637013","567675648","-628843983","593.25","7.605","40.39999999999998","112","21","112","26.4",,
"1086637014","567674926","-628843647","600.32","6.653","39.799999999999955","111","21","111","26.4",,
"1086637015","567674320","-628843372","606.28","5.589","39.200000000000045","110","21","110","26.4",,
"1086637016","567673822","-628843159","611.21","4.469","38.799999999999955","108","21","108","26.4",,
"1086637017","567673409","-628842974","615.07","3.928","38.39999999999998","106","21","106","26.4",,
"1086637018","567673069","-628842729","618.64","3.21","38.200000000000045","103","21","103","26.4",,
"1086637019","567672793","-628842569","621.4","2.575","37.799999999999955","102","21","102","26.4",,
"1086637020","567672529","-628842416","624.11","2.407","37.60000000000002","100","20","100","25.47",,
"1086637021","567672340","-628842216","626.14","2.165","37.39999999999998","99","20","99","25.47",,
"1086637022","567672095","-628842046","628.81","2.165","37.39999999999998","98","20","98","25.47",,
"1086637023","567671886","-628841872","630.94","2.239","37.200000000000045","97","20","97","25.47",,
"1086637024","567671619","-628841761","633.38","2.295","36.799999999999955","94","20","94","25.47",,
"1086637025","567671520","-628841288","636.09","2.967","36.60000000000002","93","20","93","25.47",,
"1086637026","567671676","-628840748","639.71","3.424","36.60000000000002","92","20","92","23.28",,
"1086637027","567672033","-628840429","643.41","4.18","36.39999999999998","91","20","91","23.28",,
"1086637028","567672507","-628840159","648.07","4.833","36.39999999999998","90","20","90","23.28",,
"1086637029","567672975","-628839693","653.28","5.346","36.39999999999998","90","20","90","23.28",,
"1086637030","567673444","-628839089","659.02","5.794","36.39999999999998","90","20","90","24.18",,
"1086637031","567673965","-628838487","665.27","6.046","36.39999999999998","90","20","90","24.18",,
"1086637032","567674520","-628837917","671.6","6.336","36.39999999999998","91","20","91","24.18",,
"1086637033","567675136","-628837440","678.06","6.615","36.39999999999998","93","20","93","24.18",,
"1086637034","567675801","-628837043","684.68","6.783","36.39999999999998","95","20","95","24.18",,
"1086637035","567676527","-628836611","691.84","7.269","36.60000000000002","98","20","98","23.21",,
"1086637036","567677247","-628836204","699.27","7.119","36.799999999999955","99","20","99","23.21",,
"1086637037","567677921","-628835781","706.15","6.998","36.799999999999955","101","20","101","23.21",,
"1086637038","567678596","-628835439","712.81","6.858","37.0","103","20","103","23.21",,
"1086637039","567679271","-628835116","719.29","6.811","37.39999999999998","104","20","104","23.21",,
"1086637040","567679955","-628834737","725.99","6.821","37.60000000000002","105","20","105","22.95",,
"1086637041","567680650","-628834398","732.88","6.718","37.799999999999955","106","20","106","22.95",,
"1086637042","567681336","-628834106","739.54","6.597","38.0","107","20","107","22.95",,
"1086637043","567682018","-628833781","746.2","6.606","38.200000000000045","107","20","107","22.95",,
"1086637044","567682665","-628833357","752.94","6.531","38.60000000000002","108","20","108","22.95",,
"1086637045","567683287","-628832969","759.12","6.448","38.799999999999955","108","20","108","24.75",,
"1086637046","567683935","-628832608","765.46","6.42","39.0","108","20","108","24.75",,
"1086637047","567684603","-628832229","772.07","6.392","39.200000000000045","109","20","109","24.75",,
"1086637048","567685277","-628831865","778.74","6.27","39.200000000000045","110","20","110","24.75",,
"1086637049","567685933","-628831477","785.35","6.158","39.60000000000002","110","20","110","24.75",,
"1086637050","567686590","-628831141","791.97","6.084","39.60000000000002","111","20","111","26.34",,
"1086637051","567687210","-628830821","798.17","5.962","39.799999999999955","111","20","111","26.34",,
"1086637052","567687802","-628830507","804.0","5.86","40.0","111","20","111","26.34",,
"1086637053","567688402","-628830206","809.64","5.85","40.200000000000045","112","20","112","26.34",,
"1086637054","567689060","-628830122","815.69","5.85","40.39999999999998","112","20","112","26.34",,
"1086637055","567689688","-628830396","821.5","5.86","40.39999999999998","112","20","112","25.43",,
"1086637056","567690168","-628831148","828.12","5.962","40.60000000000002","112","20","112","25.43",,
"1086637057","567690450","-628832077","834.58","6.289","40.799999999999955","112","20","112","25.43",,
"1086637058","567690779","-628832934","840.76","6.401","40.799999999999955","112","20","112","25.43",,
"1086637059","567691147","-628833783","847.03","6.438","41.0","112","20","112","25.43",,
"1086637060","567691561","-628834625","853.59","6.382","41.0","112","20","112","24.83",,
"1086637061","567692035","-628835418","860.34","6.42","41.0","113","20","113","24.83",,
"1086637062","567692571","-628836054","866.72","6.438","41.0","113","20","113","24.83",,
"1086637063","567693166","-628836598","873.22","6.476","41.200000000000045","113","20","113","24.83",,
"1086637064","567693809","-628837035","879.87","6.494","41.200000000000045","114","20","114","24.83",,
"1086637065","567694469","-628837391","886.49","6.55","41.39999999999998","114","20","114","24.83",,
"1086637066","567695146","-628837611","892.89","6.625","41.39999999999998","115","20","115","26.39",,
"1086637067","567695851","-628837688","899.33","6.718","41.60000000000002","115","20","115","26.39",,
"1086637068","567696575","-628837618","906.01","6.783","41.60000000000002","116","20","116","26.39",,
"1086637069","567697315","-628837423","912.97","6.951","41.799999999999955","116","20","116","26.39",,
"1086637070","567698060","-628837145","920.06","7.091","42.0","116","20","116","27.83",,
"1086637071","567698826","-628836845","927.46","7.203","42.0","116","20","116","27.83",,
